entry,exit
705.78,706.56
706.56,706.09
706.56,705.15
706.22,705.15
706.19,705.15
706.09,705.15
705.15,705.89
705.57,705.01
705.57,705.01
705.01,705.42
705.33,704.91
705.125,705.54
705.28,705.89
705.16,705.54
704.91,705.42
705.16,705.42
705.42,704.91
705.54,704.91
705.25,703.72
704.91,705.4
705.01,705.4
705.4,705.09
705.42,704.78
705.09,705.89
705.89,705.03
705.79,705.03
705.16,704.51
705.03,705.51
705.23,704.51
704.78,705.38
705.1,705.51
705.38,704.94
705.51,704.94
704.94,704.51
704.51,703.72
703.72,704.46
704.46,703.65
703.65,702.96
703.89,703.16
704.25,704.02
704.16,703.61
704.02,703.57
703.61,703.16
703.57,703.16
703.61,703.16
703.16,703.78
703.05,703.78
703.78,703.19
703.19,702.666
703.5,702.666
703.5,702.96
702.96,702.32
702.98,703.46
703.13,702.666
703.35,702.666
703.46,702.985
703.09,702.666
702.985,702.47
703.0,702.666
702.666,702.18
702.47,702.02
702.32,702.02
702.36,702.02
702.18,701.67
702.02,701.67
701.67,702.14
702.14,701.11
701.11,700.21
701.73,701.42
701.73,701.42
701.42,700.59
701.12,701.69
701.43,701.11
701.69,701.43
701.49,701.11
701.43,701.11
701.24,700.59
701.28,701.11
701.11,701.01
701.01,700.21
701.27,700.59
700.59,701.3
700.8,700.51
700.51,700.91
700.59,700.21
700.73,700.21
700.21,700.8
700.25,700.8
700.8,701.3
700.615,701.3
700.43,700.91
700.43,700.91
700.91,700.37
700.69,700.37
700.595,701.3
700.37,700.77
700.425,700.77
700.77,701.3
700.54,701.3
701.3,701.0
700.63,701.41
700.95,700.42
700.95,701.6
700.42,700.96
700.6,701.16
700.74,701.41
700.7,701.41
700.96,701.41
701.16,700.66
701.15,700.66
700.99,701.41
701.08,701.41
701.41,700.66
701.21,700.66
700.66,701.5
701.12,700.34
700.71,701.6
701.5,700.75
701.11,701.5
701.5,700.94
701.6,700.94
700.94,700.34
700.75,701.21
701.21,700.79
701.21,700.34
701.0,700.34
700.79,700.34
700.34,700.79
700.61,700.79
700.79,700.23
700.23,699.44
699.86,699.44
699.84,699.44
699.44,700.31
699.82,700.31
699.85,700.31
700.31,700.8
700.8,700.0
700.68,700.0
700.0,699.12
699.97,700.37
699.92,700.37
700.37,699.64
700.37,699.64
699.64,700.23
700.23,699.54
700.05,699.12
700.05,699.54
700.0,699.12
699.54,699.0
699.12,699.54
699.54,699.0
699.54,699.0
699.54,699.0
699.0,698.5
699.0,698.31
698.5,699.13
698.69,699.13
699.13,698.75
699.11,698.75
698.75,698.31
698.31,697.77
697.77,698.24
697.83,698.24
698.24,698.75
697.97,698.41
698.18,698.75
698.41,698.75
698.38,698.93
698.18,698.81
698.75,697.66
698.81,698.31
698.31,698.69
698.69,698.29
698.93,698.29
698.95,698.29
698.29,697.66
698.43,697.66
698.43,697.66
697.66,698.4
697.91,697.33
698.4,697.5
698.24,697.5
698.09,697.41
697.97,697.41
697.5,697.97
697.41,697.97
697.97,697.53
697.78,697.41
697.87,697.53
697.81,697.41
697.99,697.5
697.53,697.0
697.755,697.41
697.5,697.0
697.41,697.67
697.47,697.0
697.67,697.24
697.67,697.33
697.7,697.44
697.685,697.33
697.53,697.24
697.44,697.0
697.52,697.24
697.4,697.0
697.33,697.6
697.6,697.43
697.43,697.0
697.43,697.6
697.51,697.6
697.51,697.24
697.6,697.23
697.24,697.47
697.29,697.47
697.23,697.47
697.28,697.47
697.47,697.0
697.27,697.0
697.31,697.0
697.0,696.43
696.715,697.08
697.08,697.23
697.23,696.43
696.83,696.43
696.95,696.43
696.94,696.43
696.94,697.53
696.43,696.82
696.82,696.51
696.95,696.51
696.51,697.09
697.09,697.8
697.0,697.43
697.17,696.69
697.0,697.53
697.13,696.69
696.97,697.165
696.97,697.165
697.165,696.8
696.97,696.69
696.96,696.69
696.8,697.275
696.8,697.275
696.89,697.275
696.82,697.275
696.69,697.275
696.94,697.43
697.275,696.94
697.139,697.43
696.94,697.29
697.1,697.43
697.29,697.8
697.29,697.049
697.049,697.43
697.43,697.8
697.53,697.88
697.44,697.88
697.8,697.19
697.68,697.19
697.88,697.19
697.19,696.69
697.37,696.69
697.47,696.69
697.18,696.69
697.0,696.69
696.69,697.02
697.02,697.83
697.13,697.83
697.83,697.2
697.2,696.52
697.2,696.52
697.46,697.175
697.175,696.52
697.06,696.52
696.96,696.52
696.52,697.2
696.52,696.18
696.18,696.58
696.305,696.58
696.58,697.2
696.805,696.13
696.75,697.2
697.2,696.73
696.73,696.13
696.497,696.66
696.66,696.13
696.66,696.13
696.13,696.87
696.22,696.87
696.87,696.32
696.86,696.32
697.01,696.59
696.59,697.0
697.0,696.74
696.74,696.95
697.1,696.75
696.75,696.32
696.82,697.03
696.63,696.32
696.32,696.66
696.49,696.79
696.66,696.96
696.79,697.45
696.78,697.08
696.86,696.41
696.71,696.96
696.96,696.41
696.96,696.41
696.95,696.41
697.0,696.71
696.71,697.08
696.9,696.41
696.855,696.41
697.0,696.41
696.85,697.08
697.0,696.85
696.925,696.85
696.85,697.08
697.08,696.9
696.9,696.41
696.87,696.41
697.0,696.41
697.0,696.41
696.93,696.41
696.41,696.89
696.89,697.195
696.88,696.68
696.68,697.0
696.82,697.1
697.0,696.8
696.8,697.1
697.1,696.7
697.11,696.7
697.01,696.7
697.01,696.7
696.7,697.1
696.73,697.195
697.1,696.73
696.73,697.03
696.95,697.195
696.845,697.03
696.845,697.03
696.89,697.03
697.03,697.45
697.195,697.765
697.03,697.45
697.45,697.765
697.542,698.0
697.765,698.12
697.6,697.84
697.615,698.0
697.49,697.84
697.84,697.47
698.0,697.62
697.87,697.47
697.89,697.47
697.94,697.62
697.62,698.01
698.01,697.47
697.87,698.12
697.8,698.12
698.0,697.47
698.12,697.47
698.03,697.47
697.95,697.21
697.47,696.46
697.47,696.46
697.45,697.18
697.21,696.46
697.18,696.46
696.46,696.92
696.92,696.61
696.74,697.09
696.74,696.17
696.74,697.09
697.09,696.69
696.69,696.17
696.76,696.46
696.61,696.17
696.67,696.17
696.72,696.46
696.46,696.73
696.73,696.17
696.65,696.78
696.78,696.6
696.65,696.17
696.66,696.17
696.6,696.17
696.17,695.635
696.43,696.02
696.41,696.15
696.41,696.15
696.34,696.02
696.15,695.635
696.02,695.635
696.02,695.635
695.635,695.96
695.96,695.51
696.0,695.51
695.99,695.51
696.0,695.51
695.51,695.69
695.42,695.61
695.61,695.97
695.64,695.97
695.64,695.39
695.475,695.56
695.56,695.39
695.6,695.39
695.64,695.39
695.39,695.69
695.57,695.77
695.63,695.77
695.69,695.63
695.63,695.77
695.77,695.97
695.97,695.68
695.68,695.3
695.63,695.3
695.59,695.94
695.3,695.51
695.51,695.73
695.59,695.42
695.59,695.42
695.6,695.42
695.54,695.73
695.6,695.42
695.42,695.73
695.52,695.73
695.52,695.53
695.53,695.73
695.73,695.88
695.8,695.72
695.72,695.88
695.73,695.88
695.76,695.94
695.88,695.66
695.72,695.94
695.72,695.94
695.83,695.74
695.74,695.94
695.66,695.94
695.94,695.6
695.6,695.84
695.84,695.99
695.756,695.9
695.67,695.83
695.83,695.98
695.71,695.9
695.9,695.98
695.98,695.71
695.71,695.99
695.99,694.31
694.31,695.51
695.51,696.12
696.12,695.5
695.5,694.14
695.0,693.55
695.87,694.14
695.36,694.14
695.415,694.14
695.39,694.14
694.14,695.42
695.42,693.55
694.46,695.75
693.55,695.75
694.53,695.75
694.42,695.75
695.75,694.51
695.474,694.51
694.51,695.89
695.89,694.24
696.3,695.15
695.5,695.15
695.15,694.24
694.24,693.0
694.94,694.24
694.24,695.22
694.2,694.87
694.31,694.87
694.04,692.65
693.85,694.87
694.87,693.27
695.22,694.3
694.3,693.27
693.27,691.81
693.31,691.81
693.1,691.81
693.1,693.55
693.0,693.65
692.94,693.65
693.04,691.81
693.08,693.65
693.55,692.87
693.65,692.87
692.87,691.81
692.65,691.81
691.81,691.1
691.94,691.5
691.5,690.54
691.1,692.3
690.54,691.27
691.27,692.3
691.45,692.3
691.06,692.3
690.94,692.3
691.23,692.3
692.3,691.14
691.75,692.49
692.49,691.75
691.75,691.14
691.64,691.14
691.14,690.42
691.275,690.73
691.34,690.73
690.73,690.33
690.887,690.42
690.75,690.11
690.79,690.42
690.91,690.33
690.42,691.26
690.41,691.09
691.09,690.33
690.74,691.01
690.81,690.33
691.01,690.33
690.95,690.33
690.95,690.33
690.33,691.26
690.34,691.26
690.25,691.26
690.41,691.26
690.56,691.26
691.26,690.61
690.61,690.11
690.46,689.91
690.11,690.49
690.49,690.0
690.0,689.7
690.0,689.91
689.91,688.89
689.7,688.89
688.89,689.68
689.68,688.96
689.96,688.96
689.56,688.96
689.6,688.9
688.96,689.99
689.47,689.99
689.99,688.9
689.306,690.02
689.46,688.33
690.02,689.26
690.23,689.39
690.06,689.39
690.04,689.56
690.03,689.56
689.98,689.55
689.76,689.26
689.56,689.26
689.55,688.9
689.55,689.26
689.39,689.81
689.37,689.26
689.26,689.81
689.81,688.9
688.9,688.33
688.85,688.0
688.81,689.175
688.83,688.11
688.91,688.33
689.175,688.71
689.32,688.71
688.91,688.71
688.71,688.33
688.72,688.33
688.6,688.11
688.33,687.6
688.33,687.6
688.11,687.6
688.07,687.6
688.12,687.6
688.0,688.28
688.06,687.27
688.28,687.6
687.98,688.48
688.04,687.27
687.6,688.48
688.48,687.75
688.17,687.27
688.51,687.75
687.75,688.333
687.8,688.5
687.97,687.61
687.61,688.12
688.12,687.27
687.27,687.95
687.95,688.5
688.04,687.57
687.57,688.09
688.09,688.965
687.88,688.5
688.333,687.92
688.08,687.57
688.27,687.72
687.92,688.339
687.92,688.3
687.72,688.3
688.019,688.3
688.3,687.57
688.339,687.57
688.5,687.57
687.57,688.47
688.47,687.8
688.45,687.8
687.8,688.59
688.15,688.965
688.59,688.965
688.6,689.31
688.965,688.37
688.37,689.07
689.07,689.78
689.13,689.78
689.31,688.61
689.36,688.61
688.92,689.78
688.92,689.78
689.78,689.23
689.37,688.61
689.5,689.23
689.23,688.61
688.61,689.4
689.2,688.66
688.88,689.4
689.12,688.37
689.12,689.12
689.2,688.0
689.4,688.66
688.66,689.32
688.86,688.0
689.32,688.74
688.88,688.37
689.22,688.74
688.74,688.0
688.57,688.0
688.37,688.82
688.0,688.7
688.2,688.7
688.7,688.15
688.15,688.82
688.82,687.83
688.64,687.83
687.83,687.14
688.16,687.52
687.52,687.14
687.807,687.14
687.77,687.14
687.74,687.14
687.14,686.45
687.0,686.45
687.21,686.45
686.45,686.0
686.0,685.255
686.0,685.69
685.69,686.26
685.89,685.255
686.26,685.255
685.255,684.42
685.51,684.73
685.46,685.0
685.56,685.0
685.64,685.0
685.64,685.0
685.0,685.47
685.35,685.8
685.47,685.1
685.51,685.1
685.475,685.1
685.25,685.8
685.1,685.8
685.8,684.9
684.9,684.42
684.73,684.21
684.55,684.16
684.58,684.21
684.84,684.42
684.42,683.775
684.46,684.01
684.21,684.585
684.27,683.9
684.16,684.585
684.01,684.585
684.0,684.585
684.585,684.0
684.0,684.33
684.11,684.47
684.33,683.99
683.99,684.47
684.07,684.47
684.47,684.02
684.02,684.66
684.1,684.66
684.1,684.4
683.9,684.24
684.24,684.66
684.4,683.775
684.3,684.66
684.3,684.1
684.1,684.66
684.66,684.13
684.13,683.775
684.05,683.28
683.775,683.28
683.97,683.28
683.28,682.66
683.01,682.66
682.66,682.03
682.03,682.59
681.8,682.2
682.2,682.59
682.14,682.59
682.59,682.0
682.0,681.06
682.32,681.8
682.14,681.8
681.8,681.75
681.75,681.06
681.06,681.42
681.42,681.84
681.79,681.4
681.84,681.4
681.4,681.74
681.74,682.3
681.77,682.3
681.75,682.3
681.612,682.3
681.78,682.3
681.92,681.5
681.5,681.84
681.84,682.3
681.94,682.3
682.0,682.4
681.925,682.3
682.3,682.91
681.89,682.4
682.4,681.89
681.89,682.4
682.4,681.46
682.19,682.91
682.13,682.91
682.38,682.91
682.45,681.935
682.91,682.21
682.9,682.21
682.21,681.46
682.0,681.46
682.0,681.935
681.935,681.21
682.035,681.46
682.2,681.9
681.9,681.46
681.46,681.21
681.46,681.21
681.21,681.3
681.3,680.8
681.16,680.8
681.1,680.52
680.8,680.22
680.52,680.22
680.22,679.84
680.0,679.32
679.84,679.02
679.74,679.32
679.32,679.77
679.77,679.29
679.29,678.74
679.02,679.55
679.55,678.98
679.49,678.98
679.55,678.98
678.98,678.0
678.74,678.0
678.0,678.355
678.0,677.36
678.0,677.595
678.355,678.0
678.0,677.595
677.98,677.595
677.75,677.36
677.595,678.16
677.36,677.83
677.83,678.29
678.16,678.87
678.29,678.87
678.11,678.44
678.4,678.87
678.44,678.87
678.87,678.23
678.667,678.23
678.75,678.23
678.41,679.02
678.23,678.51
678.23,679.02
678.23,678.51
678.51,679.02
678.41,679.02
678.42,679.02
678.28,679.02
678.39,679.02
678.25,679.02
678.21,679.02
678.3,679.02
678.19,678.51
678.28,679.02
678.31,679.02
678.16,679.02
678.51,679.02
679.02,679.41
679.41,678.9
678.9,678.18
678.18,678.82
678.82,678.43
678.43,678.935
678.4,678.935
678.44,679.35
678.44,678.935
678.935,679.56
678.93,679.35
679.35,678.8
679.34,679.108
679.34,678.57
679.56,679.0
679.56,679.0
679.0,679.52
678.8,679.0
679.0,678.09
679.0,679.0
679.0,679.52
679.52,679.01
679.01,679.57
678.57,679.08
679.08,679.57
679.57,678.68
678.68,679.41
679.04,679.41
679.41,678.61
678.61,678.09
678.89,678.09
678.89,678.09
678.8,677.97
678.09,677.61
677.97,677.42
678.0,677.42
677.61,678.13
678.13,677.65
677.65,678.27
677.42,678.27
678.27,678.95
678.75,679.47
678.5,679.28
678.59,679.28
678.37,678.95
678.95,679.47
679.28,679.77
679.25,679.68
678.99,679.68
679.28,679.77
679.28,678.95
678.95,679.47
679.47,679.13
679.68,679.15
679.42,679.0
679.403,679.0
679.15,679.52
679.13,679.77
679.0,679.33
679.33,679.77
679.52,679.99
679.77,680.19
679.76,680.43
679.99,679.59
679.75,680.19
679.66,680.19
679.62,680.0
680.0,679.59
679.97,679.59
679.59,679.94
679.49,679.94
679.94,680.43
679.97,680.43
680.19,679.5
680.19,679.5
680.43,679.9
680.24,679.5
680.2,679.5
679.9,679.5
679.9,679.5
679.5,679.68
679.68,680.17
679.59,680.17
679.88,681.08
679.42,680.17
680.17,680.43
680.43,679.9
680.1,680.65
680.65,680.18
680.58,680.18
680.57,680.13
680.32,680.04
680.18,680.51
680.51,680.04
680.5,680.13
680.21,681.08
680.13,681.08
680.04,680.41
680.17,681.08
679.9,680.41
680.0,680.41
680.41,679.95
680.16,681.08
679.95,680.42
680.42,681.08
680.25,681.08
680.37,681.08
681.08,681.62
681.13,681.62
680.95,681.62
680.9,681.62
681.085,681.62
681.62,682.38
681.6,682.01
681.77,681.38
681.77,681.38
681.38,682.01
681.85,682.38
682.01,682.38
682.38,681.73
682.46,682.06
682.06,681.73
682.07,681.73
682.17,681.73
681.73,682.117
681.89,682.68
681.68,681.945
681.74,682.117
681.79,682.68
681.77,682.117
681.84,682.117
681.945,682.68
682.117,682.68
682.02,682.68
682.0,682.68
681.93,681.74
681.74,682.03
681.74,682.03
681.74,682.03
682.03,682.68
682.68,682.245
682.74,682.33
682.43,681.905
682.33,681.905
682.245,681.905
681.905,681.56
681.56,681.19
681.19,680.76
680.76,682.0
682.0,682.605
682.27,680.86
682.435,681.88
682.605,682.31
682.31,680.86
682.48,681.88
681.88,680.86
680.86,681.39
680.79,681.39
680.79,681.39
681.15,680.76
681.39,680.76
680.76,681.31
681.31,681.84
681.02,681.58
681.36,681.84
681.58,681.17
681.17,681.45
681.25,681.84
681.45,682.36
681.49,682.36
681.5,681.12
681.4,682.36
681.57,681.12
681.84,681.12
681.84,682.9
681.52,682.36
681.49,682.36
681.12,682.36
681.55,682.36
681.335,681.36
681.36,682.36
681.6,682.36
681.56,682.45
682.36,682.03
682.03,682.45
682.45,682.9
682.9,683.55
683.0,683.55
683.55,682.82
683.375,683.0
683.0,683.275
683.275,682.61
683.27,682.82
683.4,682.82
683.02,683.43
683.02,682.86
683.43,682.97
682.97,683.49
682.95,682.47
682.82,683.25
683.25,682.61
683.14,682.61
682.91,683.49
682.95,682.61
682.85,683.49
682.99,682.61
683.03,682.61
683.02,683.61
683.02,682.61
682.61,683.27
682.95,683.49
682.98,683.09
683.09,683.97
683.27,682.72
683.49,682.72
683.5,682.72
682.72,683.61
683.4,682.88
683.06,682.47
683.28,682.88
683.24,682.88
682.88,683.57
682.86,682.47
682.47,683.57
682.49,683.57
682.74,683.57
683.57,682.83
683.61,682.94
683.09,683.43
682.94,683.43
683.43,683.0
683.0,683.44
683.07,683.44
682.83,683.44
683.44,683.97
683.64,684.23
683.38,683.64
683.64,684.23
683.22,683.97
683.26,683.97
683.97,683.4
683.97,683.58
683.82,684.23
684.06,683.6
684.07,683.75
684.08,684.23
684.23,683.75
684.1,683.75
683.75,684.16
683.94,683.58
683.9,683.4
684.16,683.72
683.72,682.81
683.73,682.81
683.6,682.81
683.58,682.81
683.96,683.4
683.97,683.56
683.56,682.81
683.56,682.81
683.84,683.4
683.56,682.81
683.4,682.81
683.4,682.81
682.81,682.22
683.07,682.22
682.22,682.83
682.54,682.0
682.0,682.83
682.3,682.83
682.2,682.83
682.83,683.22
682.83,683.11
682.86,683.11
682.8,683.41
682.7,683.11
683.11,683.8
682.85,683.22
682.89,683.41
683.22,683.8
683.26,683.8
683.41,683.22
683.22,683.8
683.8,683.035
683.8,683.51
683.51,683.98
683.43,683.98
683.98,683.55
683.995,683.55
684.19,683.94
684.11,683.94
684.2,684.0
684.0,683.66
684.0,684.11
684.11,683.94
683.94,683.66
683.66,683.39
683.55,683.035
683.5,683.035
683.76,683.39
683.39,683.035
683.33,683.035
683.3,683.035
683.035,683.61
683.0,682.79
682.79,683.61
683.61,682.73
683.17,682.73
682.94,683.21
683.05,682.27
682.73,683.21
683.21,682.73
682.73,682.27
682.9,682.27
682.765,682.27
682.27,681.38
682.18,681.38
682.53,681.38
682.22,681.38
681.38,681.86
681.86,681.49
681.49,681.16
681.16,680.57
681.3,680.57
681.23,680.57
680.57,679.34
679.34,678.78
679.23,678.78
679.02,678.0
679.22,679.42
679.42,678.78
678.78,678.0
678.82,678.0
678.0,677.4
678.11,677.4
678.01,677.4
678.03,677.4
677.4,678.24
677.63,678.24
677.28,677.77
677.71,678.24
677.77,678.24
678.24,679.0
677.96,679.0
677.85,678.58
678.58,678.07
678.07,677.8
678.025,679.0
677.8,678.04
677.94,679.0
677.88,678.26
677.73,677.955
677.955,678.26
678.0,679.0
678.04,679.0
678.26,679.0
679.0,678.42
678.96,678.42
678.42,679.01
678.38,679.01
678.665,678.56
679.01,678.39
678.39,679.11
678.41,679.11
679.11,678.59
678.59,678.09
678.72,678.25
678.57,678.25
678.25,678.68
678.68,678.44
678.44,678.52
678.35,678.75
678.68,678.17
678.68,678.17
678.17,678.68
678.43,678.9
678.37,678.75
678.09,678.68
678.43,678.16
678.68,678.11
678.44,678.25
678.75,678.43
678.61,678.11
678.75,678.11
678.43,678.9
678.67,678.11
678.56,678.11
678.74,678.49
678.75,678.49
678.8,678.49
678.73,678.11
678.49,678.11
678.63,678.11
678.09,678.52
678.52,678.9
678.698,678.16
678.9,678.16
678.16,678.48
678.25,678.68
678.48,678.9
678.48,678.37
678.49,678.9
678.37,678.68
678.68,678.35
678.47,678.9
678.68,678.35
678.659,678.493
678.493,678.68
678.68,678.35
678.35,678.68
678.68,678.3
678.68,678.18
678.9,678.3
678.7,678.3
678.3,678.58
678.5,678.0
678.58,678.0
678.18,678.61
678.405,678.0
678.405,678.61
678.61,678.0
678.405,678.0
678.292,678.0
678.0,678.34
678.34,678.06
678.26,678.51
678.3,678.43
678.43,678.06
678.51,678.06
678.06,678.28
678.28,678.47
678.28,678.29
678.29,678.875
678.47,678.14
678.3,678.14
678.37,678.14
678.14,678.53
678.17,678.59
678.53,679.23
678.59,678.875
678.875,679.23
679.23,678.8
679.22,678.8
678.8,679.23
679.23,679.69
678.92,679.29
679.01,679.29
679.29,679.69
679.39,679.69
679.69,680.98
680.0,679.7
679.7,680.98
680.98,682.27
680.43,680.96
680.43,680.96
680.65,681.285
680.46,680.69
680.69,681.285
680.81,681.285
680.69,681.285
680.73,681.285
680.96,681.285
681.285,680.97
681.42,681.12
681.12,680.97
680.97,681.28
681.28,680.83
681.38,680.83
680.83,681.24
681.15,681.47
681.0,681.47
681.24,682.27
681.47,681.08
681.24,682.27
681.34,681.47
681.47,681.08
681.08,681.4
681.4,682.27
681.215,681.47
681.47,682.27
681.43,682.27
682.27,682.58
682.15,682.58
682.58,683.06
682.65,681.18
682.78,682.25
683.06,682.79
683.06,682.79
682.79,682.29
682.57,682.91
682.64,682.29
682.67,682.25
682.91,682.29
682.82,682.25
682.5,682.86
682.29,682.95
682.86,682.25
682.56,681.18
682.56,682.95
682.67,682.56
682.56,681.18
682.95,682.25
682.25,681.18
682.31,681.18
682.43,681.18
681.18,682.0
681.51,682.15
682.0,681.76
681.76,682.15
682.15,681.84
681.84,682.65
681.32,682.02
682.02,681.63
682.04,681.63
682.3,681.63
682.04,682.31
682.05,681.63
682.31,681.63
682.2,681.63
682.06,681.63
682.12,681.63
682.0,681.63
681.63,682.12
682.12,681.5
681.96,681.5
682.015,681.5
682.07,681.5
681.5,682.15
681.36,681.82
681.82,682.65
681.44,682.15
681.64,682.15
682.15,682.65
682.65,683.195
682.81,682.33
682.33,682.68
682.34,682.68
682.43,682.68
682.68,683.195
682.7,682.7
682.7,682.7
682.7,683.195
682.7,683.195
682.7,683.195
682.84,683.195
682.82,683.195
683.195,682.83
683.03,683.69
682.83,683.69
682.89,683.02
683.02,683.69
683.69,683.34
683.66,683.34
683.67,683.34
683.34,683.65
683.65,683.25
683.335,684.2
683.25,683.58
683.03,683.235
683.235,683.58
683.24,683.58
683.45,683.17
683.395,683.88
683.37,683.88
683.58,683.17
683.17,683.88
683.41,682.99
683.41,682.99
682.99,683.88
683.22,683.88
683.24,683.88
683.88,683.36
683.36,683.8
683.45,683.8
683.8,684.2
684.2,683.86
683.86,683.57
683.66,684.53
683.68,684.53
683.57,683.93
683.93,683.69
683.87,684.53
683.69,684.53
684.53,683.97
684.59,683.97
683.97,684.67
683.77,684.67
683.98,684.67
683.89,684.67
684.67,683.6
683.6,684.12
683.41,684.0
683.45,684.0
683.45,684.0
683.39,684.0
683.57,684.0
683.59,684.0
684.0,684.62
684.12,684.62
683.92,684.62
684.62,685.37
685.03,685.37
685.05,685.03
685.03,685.37
685.05,685.37
685.055,685.37
685.37,685.03
685.14,685.89
685.3,685.03
685.36,685.03
685.03,685.89
685.89,685.46
686.0,685.67
685.96,685.67
685.67,685.175
685.46,685.175
685.175,684.07
685.16,684.07
684.07,682.62
684.37,683.835
684.61,684.23
684.7,684.35
684.35,684.58
684.58,684.23
684.445,684.23
684.381,684.77
684.23,684.7
684.18,684.7
684.7,684.3
684.77,684.3
684.3,684.1
684.1,684.53
684.09,684.53
684.28,684.53
684.15,684.28
684.14,684.28
684.28,684.53
684.31,684.53
684.31,684.32
684.32,684.53
684.53,684.305
684.305,684.0
684.21,684.0
684.19,683.835
684.13,684.42
684.1,684.42
684.15,684.42
684.24,684.05
684.05,684.29
684.29,683.835
684.06,684.42
684.06,684.33
684.07,684.33
684.07,684.33
684.18,684.42
684.21,683.835
684.1,684.33
684.0,684.33
684.33,684.02
684.42,684.02
684.02,683.79
684.02,683.835
684.02,683.835
683.835,683.5
683.88,683.67
683.79,683.5
683.73,683.827
683.827,683.67
683.67,682.62
683.78,683.5
683.5,683.79
683.79,683.5
683.64,683.97
683.64,683.97
683.62,683.97
683.665,683.97
683.5,683.97
683.97,683.69
683.69,682.62
683.71,682.62
683.63,682.62
683.65,682.62
683.57,682.62
683.5,682.62
682.62,682.7
682.7,682.46
685.58,688.51
688.51,682.22
682.22,688.25
686.22,688.25
688.25,688.25
688.25,688.25
688.25,688.0
688.0,687.6
687.6,691.0
691.0,688.01
688.01,690.82
690.04,688.15
690.82,689.18
690.14,689.18
689.18,688.15
689.19,687.13
688.15,686.0
689.16,687.33
687.33,686.0
688.01,687.0
687.0,686.0
686.0,686.96
686.96,688.17
686.81,687.92
687.0,687.92
687.92,690.69
687.88,688.48
687.79,690.69
688.17,690.69
688.48,690.69
688.48,690.69
688.57,690.69
690.69,688.82
690.24,688.82
689.76,690.89
690.89,688.82
688.82,690.3
690.3,687.72
690.36,687.72
687.72,689.74
688.965,687.15
689.74,688.16
688.16,690.0
688.51,690.0
690.0,688.32
688.32,690.0
690.0,689.16
689.16,689.99
689.99,689.07
689.39,690.36
690.01,689.44
689.95,689.44
690.36,689.44
689.44,688.6
689.84,688.6
689.54,688.6
689.07,689.95
689.895,688.6
689.53,688.6
688.6,689.95
689.95,688.14
688.87,690.08
689.71,688.89
689.55,689.23
689.23,690.08
690.08,689.39
690.05,689.18
690.39,689.54
689.54,688.89
689.39,687.72
689.18,688.14
689.71,688.14
688.89,688.14
688.99,688.14
688.14,689.47
688.47,687.15
689.47,687.72
688.97,687.72
687.72,687.0
687.15,686.16
687.0,686.36
686.8,686.36
686.36,687.19
686.51,687.61
686.16,687.19
686.66,687.61
686.58,687.61
687.19,688.23
686.77,687.61
687.61,687.11
687.665,687.11
687.14,688.23
686.57,687.3
687.3,688.23
686.63,688.23
688.23,689.36
688.44,690.0
688.925,690.0
688.93,690.0
689.36,690.5
688.99,690.0
688.995,690.0
688.53,690.0
690.0,690.89
689.915,690.545
690.5,689.77
690.5,689.77
690.22,691.0
690.545,689.77
690.54,689.77
690.6,689.77
690.6,691.79
689.77,690.61
690.61,691.4
690.6,691.36
690.89,690.61
690.61,690.11
690.11,691.0
691.0,691.79
690.75,691.36
691.125,691.79
691.36,692.0
691.4,691.79
691.79,691.14
691.14,691.79
691.16,691.79
691.79,691.19
691.49,692.0
692.0,691.19
691.53,692.07
692.07,689.72
691.49,691.19
691.19,689.72
689.72,690.67
690.67,689.555
690.66,689.555
690.66,689.555
690.66,689.555
690.22,689.555
690.22,689.03
689.555,688.61
689.03,690.04
689.56,688.61
689.2,690.04
689.2,689.44
689.44,688.98
689.44,689.405
689.405,688.61
688.98,689.69
688.98,690.04
688.61,689.69
689.69,690.2
690.04,689.54
690.0,689.165
689.54,690.59
690.07,691.38
690.105,689.165
690.2,689.165
689.165,690.08
690.08,690.72
690.01,690.59
690.03,690.59
690.59,691.38
690.635,691.38
690.28,691.38
690.72,691.38
690.42,691.38
690.26,691.38
691.38,690.29
691.38,690.29
691.0,690.29
690.29,690.9
690.9,690.36
690.64,691.11
691.11,690.56
690.56,690.36
690.36,689.84
690.34,689.84
690.58,690.005
690.005,688.7
689.84,688.7
688.7,689.97
689.97,691.36
689.433,690.5
690.17,691.36
689.98,690.69
690.5,691.36
690.69,691.36
691.36,690.41
691.49,690.41
691.12,690.41
690.41,691.83
689.91,690.55
690.55,691.83
691.83,692.8
691.9,692.5
691.92,692.5
692.0,692.5
692.5,692.03
692.8,692.11
692.11,692.72
692.72,692.03
692.03,692.87
691.78,692.24
691.77,692.24
692.24,692.87
692.36,691.5
692.45,691.5
692.3,692.87
692.87,692.405
692.69,691.5
692.49,691.5
692.405,691.5
692.48,691.5
691.5,692.07
692.07,690.99
690.99,690.28
690.59,689.41
690.28,689.41
690.55,689.41
690.27,689.41
689.41,690.36
689.699,690.36
689.91,690.81
689.82,689.09
690.36,689.57
690.46,689.57
690.0,689.09
689.57,690.5
689.09,689.43
689.16,690.5
689.43,690.5
689.76,690.5
690.5,691.46
689.97,690.81
690.51,691.22
690.81,691.22
691.22,690.09
690.68,691.46
690.09,691.46
690.5,691.46
691.46,692.59
691.675,691.16
691.35,692.59
691.16,691.54
691.54,692.59
